,Unnamed: 0,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
46635,46635,63627,4,19,0,1,0,2,33,3.0,6,0,0,58,0
46636,46636,35824,1,11,0,0,0,3,32,3.0,4,0,0,59,0
46637,46637,27031,7,7,0,1,0,1,36,4.0,10,1,0,60,1
46638,46638,4629,2,11,0,1,2,1,31,1.0,2,0,0,50,0
46639,46639,5928,4,11,2,1,0,1,37,1.0,9,0,0,58,0
46640,46640,37872,7,28,2,1,0,1,57,5.0,16,1,0,49,0
46641,46641,1658,5,15,2,1,2,1,32,3.0,8,0,0,76,0
46642,46642,51650,2,14,0,0,1,1,27,5.0,4,1,0,45,0
46643,46643,32433,7,28,2,1,0,2,43,1.0,9,0,0,50,0
46644,46644,5299,7,17,2,1,0,1,36,1.0,2,0,0,49,0
46645,46645,39127,5,11,0,1,0,1,55,3.0,5,0,0,68,0
46646,46646,37312,7,18,2,1,0,1,49,4.0,9,0,0,51,0
46647,46647,49488,0,2,0,1,0,1,34,4.0,8,0,0,90,0
46648,46648,26408,7,11,0,1,0,1,30,1.0,5,0,0,51,0
46649,46649,10432,4,19,0,1,0,1,31,5.0,6,1,0,94,1
46650,46650,13897,4,4,0,0,0,1,49,4.0,15,0,0,60,0
46651,46651,17735,8,14,0,1,1,3,26,4.0,4,0,0,77,0
46652,46652,48772,7,25,2,1,2,1,28,3.0,3,0,0,49,0
46653,46653,8349,8,11,0,0,2,1,31,4.0,2,1,0,75,0
46654,46654,53588,5,4,2,1,2,1,37,5.0,10,1,0,70,0
46655,46655,70549,7,18,0,1,0,1,22,2.0,2,0,0,51,0
46656,46656,61672,1,14,0,1,0,2,28,3.0,2,0,0,59,0
46657,46657,5057,0,20,0,1,0,1,32,2.0,5,0,0,84,0
46658,46658,25399,4,11,2,1,2,1,41,3.0,10,1,0,55,0
46659,46659,22629,2,11,2,0,1,1,44,5.0,5,1,0,47,0
46660,46660,30195,1,20,0,1,0,1,29,5.0,3,1,0,57,0
46661,46661,43447,7,18,0,0,0,1,22,3.0,1,0,0,53,0
46662,46662,15804,7,11,0,1,0,1,36,2.0,8,0,0,49,0
46663,46663,2834,8,11,0,1,1,1,30,4.0,4,1,0,79,0
46664,46664,57653,4,24,0,1,0,1,24,3.0,1,0,0,59,0
46665,46665,15206,4,14,0,0,0,2,31,3.0,4,1,0,55,1
46666,46666,3038,8,26,0,1,0,1,27,3.0,1,0,0,75,0
46667,46667,64276,4,31,2,0,2,1,37,5.0,8,1,0,58,0
46668,46668,5365,7,15,0,1,2,1,33,4.0,10,0,0,46,0
46669,46669,54268,8,11,0,0,2,1,47,3.0,5,0,0,78,0
46670,46670,66458,8,15,0,1,2,1,33,4.0,2,0,0,80,0
46671,46671,73761,4,11,2,0,2,1,40,4.0,2,1,0,62,1
46672,46672,59400,8,11,0,0,0,1,26,3.0,1,0,0,77,0
46673,46673,69219,8,19,0,0,0,1,36,4.0,7,1,0,75,0
46674,46674,688,1,23,0,1,2,3,26,3.0,4,0,0,56,0
46675,46675,40033,0,24,0,1,2,2,45,5.0,11,0,0,82,0
46676,46676,20273,8,29,0,1,0,2,39,3.0,2,0,0,80,0
46677,46677,30808,7,14,0,0,0,1,27,3.0,5,0,0,50,0
46678,46678,57871,7,14,0,1,0,1,27,4.0,5,1,0,50,0
46679,46679,57476,7,11,0,1,2,1,55,2.0,25,0,0,51,0
46680,46680,70141,4,4,0,0,2,1,34,5.0,7,0,0,63,0
46681,46681,50139,1,21,0,1,0,1,31,3.0,2,0,0,59,0
46682,46682,6380,8,8,0,1,2,1,30,3.0,1,0,0,78,0
46683,46683,41389,7,24,0,1,0,1,27,3.0,6,0,0,49,0
46684,46684,52513,7,14,0,1,2,1,39,1.0,8,0,0,50,0
46685,46685,54384,4,30,0,0,0,1,28,3.0,3,0,0,58,0
46686,46686,36162,7,1,2,1,2,1,50,3.0,9,0,0,48,0
46687,46687,12471,6,11,0,1,0,1,36,5.0,2,1,0,83,0
46688,46688,69533,7,31,0,0,2,1,27,5.0,2,0,0,50,0
46689,46689,68642,0,18,0,1,2,3,31,4.0,4,0,0,89,0
46690,46690,36969,4,14,0,0,0,1,35,5.0,4,1,0,59,1
46691,46691,41278,5,4,0,1,0,1,32,2.0,6,0,0,71,0
46692,46692,13372,4,10,0,0,0,1,34,3.0,6,0,0,63,0
46693,46693,74921,6,14,0,1,2,1,32,1.0,5,0,0,86,0
46694,46694,41426,7,4,0,1,2,1,25,5.0,3,0,0,49,0
46695,46695,12097,4,19,0,0,0,2,26,3.0,2,0,0,58,0
46696,46696,77616,7,15,0,1,2,1,44,3.0,15,0,0,51,0
46697,46697,56627,7,31,2,0,0,1,34,5.0,10,0,0,47,0
46698,46698,23501,8,11,0,1,0,2,41,2.0,6,0,0,82,0
46699,46699,36505,8,12,0,1,2,1,26,5.0,3,1,0,81,1
46700,46700,38763,8,19,0,1,0,1,32,3.0,7,0,0,82,0
46701,46701,40476,4,31,0,0,0,1,39,4.0,4,0,0,60,0
46702,46702,14484,4,6,2,1,2,1,52,4.0,4,0,0,63,0
46703,46703,45048,1,24,0,1,2,2,32,4.0,2,1,0,54,0
46704,46704,8984,7,17,0,0,2,1,30,3.0,7,1,0,46,0
46705,46705,69437,4,25,0,1,2,1,31,2.0,5,0,1,57,0
46706,46706,37807,8,11,0,0,0,2,33,2.0,3,0,0,84,0
46707,46707,57840,3,31,2,1,0,1,54,5.0,18,0,0,94,1
46708,46708,25091,4,19,0,1,0,1,45,3.0,6,0,0,62,0
46709,46709,54472,2,11,0,1,2,1,38,5.0,10,1,0,50,0
46710,46710,14284,7,1,2,0,0,1,33,3.0,7,0,0,53,0
46711,46711,51488,4,7,2,1,0,1,39,4.0,7,0,0,61,0
46712,46712,27454,0,0,0,1,2,1,32,3.0,5,1,0,86,0
46713,46713,76671,4,11,0,1,0,1,38,1.0,7,0,0,65,0
46714,46714,48973,7,16,2,1,0,1,30,3.0,5,0,0,50,0
46715,46715,60976,4,18,0,1,0,1,29,4.0,3,1,0,61,0
46716,46716,47966,2,31,2,1,2,1,50,3.0,19,0,0,53,0
46717,46717,49281,4,11,0,0,0,1,57,3.0,5,1,0,61,0
46718,46718,66442,8,11,0,1,2,1,27,3.0,1,0,0,79,0
46719,46719,42037,0,31,0,1,0,1,28,2.0,2,0,0,85,0
46720,46720,14553,7,14,0,0,2,1,28,5.0,5,1,0,48,0
46721,46721,75561,0,14,0,0,0,1,37,2.0,3,0,0,86,0
46722,46722,73132,4,2,0,1,2,1,37,3.0,7,0,0,60,0
46723,46723,33198,4,32,0,1,2,1,29,5.0,2,0,0,58,0
46724,46724,40724,7,11,2,0,2,1,39,4.0,5,1,0,46,0
46725,46725,56393,5,15,2,1,2,1,42,1.0,11,0,0,70,0
46726,46726,12867,4,6,0,0,0,1,38,3.0,10,0,0,63,0
46727,46727,28241,2,12,0,0,0,1,28,3.0,1,0,0,51,0
46728,46728,76995,5,22,0,1,0,2,30,3.0,4,1,0,71,1
46729,46729,67569,5,31,0,0,2,2,43,3.0,6,1,0,66,0
46730,46730,46527,8,11,0,1,2,1,49,3.0,11,0,0,79,0
46731,46731,73946,7,4,0,1,0,1,46,4.0,15,0,0,49,0
46732,46732,9778,4,25,0,1,0,2,39,5.0,3,1,0,61,0
46733,46733,18430,7,31,0,1,2,2,39,3.0,10,0,0,50,0
46734,46734,60648,8,5,0,0,0,1,53,5.0,2,0,0,81,0
46735,46735,76270,0,30,0,1,0,1,29,3.0,7,1,0,81,0
46736,46736,17934,7,17,0,1,2,1,36,1.0,10,0,0,49,0
46737,46737,38169,8,18,0,1,0,1,35,2.0,3,0,0,77,0
46738,46738,73824,1,20,0,1,2,2,29,5.0,3,1,0,56,1
46739,46739,38701,0,19,0,1,0,1,28,3.0,1,0,0,82,0
46740,46740,61532,7,14,0,1,2,1,35,3.0,6,1,0,49,0
46741,46741,30042,4,6,0,1,2,1,36,5.0,9,1,0,61,1
46742,46742,5080,7,28,2,1,2,1,51,5.0,12,0,0,46,0
46743,46743,26895,1,4,0,1,2,1,34,3.0,3,0,0,60,0
46744,46744,53633,7,12,0,0,0,1,29,5.0,6,0,0,50,0
46745,46745,34415,7,4,0,1,0,1,34,5.0,10,1,0,47,0
46746,46746,3009,5,2,0,1,0,2,29,1.0,8,0,0,72,0
46747,46747,40440,3,11,2,1,0,1,54,1.0,13,0,0,62,0
46748,46748,9928,1,4,0,0,0,1,35,3.0,7,0,0,64,0
46749,46749,69807,5,11,0,0,2,2,38,3.0,7,0,0,67,0
46750,46750,56832,0,21,0,1,2,3,31,3.0,5,0,0,83,0
46751,46751,52516,5,14,2,0,0,2,36,3.0,2,0,0,70,0
46752,46752,10794,4,4,0,1,2,1,32,4.0,4,1,0,57,0
46753,46753,3884,5,31,1,0,2,3,25,3.0,1,0,0,70,0
46754,46754,65977,0,6,0,1,0,1,45,4.0,2,1,0,86,0
46755,46755,36219,8,19,0,1,0,1,33,3.0,7,1,0,83,0
46756,46756,63039,4,12,0,1,0,1,33,3.0,5,0,0,58,0
46757,46757,23112,7,31,0,1,2,1,35,1.0,8,0,0,45,0
46758,46758,8244,4,0,0,0,0,1,25,3.0,1,1,0,62,0
46759,46759,66172,4,14,2,0,0,1,46,5.0,5,1,0,60,0
46760,46760,25775,7,0,0,1,0,1,28,3.0,4,1,0,47,0
46761,46761,50749,8,1,2,1,2,1,36,5.0,11,1,0,76,0
46762,46762,77141,4,11,0,1,2,1,53,4.0,8,0,0,59,0
46763,46763,31705,4,11,0,0,2,1,37,5.0,11,1,0,57,1
46764,46764,72101,7,31,0,1,2,1,33,4.0,7,0,0,49,0
46765,46765,56754,5,14,0,0,0,2,30,1.0,4,0,0,71,0
46766,46766,47821,4,18,2,0,2,1,34,2.0,7,0,0,63,0
46767,46767,25345,3,11,0,1,2,1,46,3.0,6,0,0,60,0
46768,46768,64880,7,11,0,0,2,1,53,3.0,4,0,0,45,0
46769,46769,65298,7,31,0,1,2,1,54,3.0,12,0,0,52,0
46770,46770,42536,0,11,2,1,0,1,60,4.0,2,1,0,87,0
46771,46771,35718,7,24,0,1,2,2,34,5.0,6,1,0,51,1
46772,46772,9402,4,11,2,1,0,1,55,1.0,6,1,0,62,0
46773,46773,76529,7,20,2,1,2,1,33,3.0,7,1,0,44,0
46774,46774,15810,5,11,0,1,0,3,53,3.0,5,0,0,72,0
46775,46775,36412,2,4,0,1,0,1,25,3.0,1,0,0,50,0
46776,46776,7119,0,23,0,1,2,1,29,5.0,4,0,0,85,1
46777,46777,47297,7,6,0,1,2,1,44,3.0,11,0,0,51,0
46778,46778,30776,0,14,0,1,0,1,26,1.0,2,1,0,84,0
46779,46779,11316,7,11,0,1,2,1,25,3.0,1,0,0,53,0
46780,46780,46564,8,11,0,0,1,2,27,5.0,2,0,0,79,0
46781,46781,14419,4,11,2,1,2,1,51,5.0,9,1,0,55,0
46782,46782,17976,7,7,0,0,2,1,38,4.0,10,1,0,48,0
46783,46783,62381,2,6,0,0,0,1,27,3.0,3,1,0,49,0
46784,46784,29192,7,14,0,1,0,2,34,1.0,9,0,0,47,0
46785,46785,37588,4,18,2,1,2,1,44,5.0,6,0,0,56,0
46786,46786,22879,2,11,0,1,2,1,35,5.0,9,1,0,52,0
46787,46787,9899,7,4,0,1,0,1,37,5.0,14,1,0,52,0
46788,46788,45017,7,28,0,1,0,1,40,4.0,2,0,0,50,0
46789,46789,1532,8,4,0,1,0,1,38,3.0,9,0,0,79,0
46790,46790,23290,7,24,0,1,0,1,36,1.0,5,0,0,50,0
46791,46791,49712,4,18,0,1,2,1,38,3.0,10,0,0,63,0
46792,46792,61184,4,32,0,1,0,1,25,5.0,3,1,0,64,0
46793,46793,55648,0,14,0,0,0,1,29,3.0,6,0,0,88,0
46794,46794,53355,7,2,0,0,2,1,33,4.0,8,0,0,56,0
46795,46795,44626,6,11,2,1,2,3,30,4.0,2,0,0,84,0
46796,46796,76166,7,6,0,1,0,1,34,5.0,9,0,0,51,0
46797,46797,45293,5,11,2,1,0,1,44,3.0,16,0,0,68,0
46798,46798,54826,7,11,2,1,2,1,42,5.0,6,1,0,50,0
46799,46799,66039,4,20,0,1,0,1,26,3.0,3,0,1,74,1
46800,46800,17119,7,16,0,1,2,1,39,1.0,12,0,0,48,0
46801,46801,13016,4,10,0,0,0,1,42,4.0,11,0,0,61,0
46802,46802,69168,5,23,2,1,2,1,40,5.0,5,1,0,67,0
46803,46803,73609,4,6,2,1,0,1,34,5.0,8,1,0,55,0
46804,46804,42267,7,25,0,1,0,1,33,4.0,2,0,0,51,0
46805,46805,59228,7,18,0,1,2,1,41,2.0,3,0,0,50,0
46806,46806,3657,7,11,0,1,2,1,31,3.0,6,1,1,96,1
46807,46807,14808,7,0,0,1,2,4,28,3.0,6,0,0,50,0
46808,46808,6162,4,14,0,0,2,1,34,3.0,5,1,1,62,1
46809,46809,5076,5,1,2,0,2,1,30,4.0,2,0,0,65,0
46810,46810,50280,7,11,2,1,1,1,40,5.0,5,1,0,50,0
46811,46811,35648,7,29,0,0,0,1,30,3.0,5,0,0,49,0
46812,46812,65573,8,19,0,0,2,1,28,3.0,2,1,0,80,1
46813,46813,58244,5,6,0,1,2,1,33,4.0,5,1,0,70,0
46814,46814,43362,4,28,0,1,2,1,26,5.0,3,0,0,54,0
46815,46815,835,0,24,0,0,2,1,29,1.0,2,0,0,82,0
46816,46816,42275,8,7,0,1,2,3,24,3.0,1,0,0,82,0
46817,46817,59749,7,33,0,0,0,1,28,3.0,1,0,0,51,0
46818,46818,1738,0,2,2,1,0,1,34,4.0,7,0,0,82,0
46819,46819,17743,0,31,2,1,2,2,33,3.0,3,1,0,83,0
46820,46820,58681,1,11,0,1,0,2,60,4.0,9,0,0,70,1
46821,46821,21922,2,8,0,1,0,1,27,3.0,1,0,0,49,0
46822,46822,26643,4,3,0,0,0,1,28,3.0,1,1,0,59,0
46823,46823,39811,4,14,0,1,2,1,43,4.0,4,1,0,60,0
46824,46824,66249,7,11,2,0,2,1,34,2.0,10,0,0,54,0
46825,46825,12091,7,10,2,1,2,1,45,2.0,18,0,0,49,0
46826,46826,13351,0,6,0,1,0,1,36,4.0,4,0,0,84,0
46827,46827,76612,7,31,0,1,0,1,47,5.0,5,0,0,51,0
46828,46828,53111,4,24,2,0,0,1,33,2.0,8,0,0,59,0
46829,46829,24711,7,1,2,1,2,1,43,2.0,5,0,0,45,0
46830,46830,48674,5,32,0,1,0,1,29,3.0,5,0,0,68,0
46831,46831,63249,4,14,0,1,2,3,42,4.0,9,1,0,62,0
46832,46832,73541,5,2,0,1,2,1,40,1.0,11,0,0,69,0
46833,46833,44529,5,1,2,0,2,1,32,5.0,6,1,0,66,0
46834,46834,66492,7,18,0,0,2,1,26,4.0,2,0,0,47,0
46835,46835,51463,4,4,0,1,0,1,38,3.0,4,1,0,58,0
46836,46836,27458,7,4,0,1,2,1,53,3.0,6,0,0,48,0
46837,46837,52742,7,31,0,1,2,1,33,3.0,3,0,0,53,0
46838,46838,53753,5,23,0,0,2,1,32,3.0,3,1,0,74,0
46839,46839,7275,7,31,2,0,0,2,40,5.0,6,0,0,47,0
46840,46840,54144,7,6,2,1,2,1,31,5.0,2,0,0,51,0
46841,46841,69252,8,31,0,0,0,1,32,1.0,4,1,0,79,1
46842,46842,39953,7,3,0,1,0,1,30,4.0,7,0,0,48,0
46843,46843,4402,7,24,2,1,0,2,48,3.0,15,0,0,52,0
46844,46844,68735,7,13,2,1,2,1,36,3.0,7,0,0,48,0
46845,46845,47232,7,3,0,1,2,1,39,3.0,4,1,0,50,0
46846,46846,14870,8,23,0,1,0,2,33,2.0,3,1,0,76,0
46847,46847,78251,7,25,0,1,2,2,31,3.0,6,1,0,49,0
46848,46848,40088,4,11,2,1,0,1,34,2.0,9,0,0,62,0
46849,46849,40278,7,19,0,1,0,1,43,3.0,5,1,0,52,0
46850,46850,19071,0,4,0,1,0,2,27,5.0,2,1,0,86,0
46851,46851,18486,7,16,0,1,0,1,31,1.0,6,0,0,49,0
46852,46852,23611,7,2,0,1,0,3,37,2.0,2,0,0,50,0
46853,46853,19950,7,11,0,1,1,1,28,3.0,1,0,0,49,0
46854,46854,51705,0,28,0,1,0,1,29,5.0,6,0,0,87,0
46855,46855,75827,5,11,0,1,2,1,29,3.0,2,0,0,69,0
46856,46856,49540,7,7,0,1,0,1,34,3.0,10,1,0,50,0
46857,46857,11958,1,14,2,1,2,1,35,1.0,8,0,0,56,0
46858,46858,43252,5,11,0,1,0,4,45,3.0,4,0,0,68,0
46859,46859,33252,7,19,0,1,2,2,30,3.0,1,0,0,50,0
46860,46860,31354,3,11,0,1,0,1,46,5.0,5,0,0,60,0
46861,46861,71188,4,11,0,0,2,2,34,4.0,7,1,0,58,0
46862,46862,73558,7,4,0,0,0,1,57,1.0,15,1,0,48,0
46863,46863,54129,7,11,2,1,0,1,42,2.0,13,0,0,51,0
46864,46864,51342,7,15,0,1,0,2,37,5.0,8,0,0,50,0
46865,46865,57231,8,11,0,1,0,1,60,3.0,29,0,0,81,0
46866,46866,45291,0,18,0,1,2,1,27,3.0,5,0,0,85,0
46867,46867,51326,8,11,2,1,0,2,57,4.0,18,0,0,81,0
46868,46868,56580,5,6,2,1,2,1,50,3.0,17,0,0,67,0
46869,46869,28755,4,14,0,1,0,1,33,5.0,6,0,0,74,1
46870,46870,25469,0,15,0,1,0,1,31,4.0,7,0,0,86,0
46871,46871,27728,3,11,0,1,0,1,28,1.0,3,0,0,64,0
46872,46872,2901,4,11,0,1,2,1,28,4.0,5,1,0,57,0
46873,46873,46587,5,8,0,0,2,1,28,3.0,1,1,0,66,0
46874,46874,33317,5,18,0,0,2,1,28,3.0,4,0,0,72,0
46875,46875,27723,7,11,0,0,0,1,34,4.0,3,0,0,52,0
46876,46876,6349,4,6,2,1,1,2,47,4.0,3,1,0,57,0
46877,46877,15302,7,31,0,1,2,2,33,1.0,7,0,0,49,0
46878,46878,64427,4,14,0,0,2,1,34,4.0,2,1,0,59,0
46879,46879,54568,4,14,2,1,0,1,49,3.0,16,1,0,58,0
46880,46880,54272,4,11,1,1,0,1,23,3.0,1,1,0,60,0
46881,46881,22757,6,31,2,0,2,1,38,3.0,4,0,0,83,0
46882,46882,8848,7,24,2,1,2,1,40,4.0,13,0,0,47,0
46883,46883,9218,8,24,2,1,2,1,33,1.0,3,0,0,77,0
46884,46884,58235,8,23,0,0,2,1,31,2.0,6,0,0,74,0
46885,46885,53669,4,2,2,0,0,1,35,3.0,8,0,0,65,0
46886,46886,5909,5,23,2,1,2,1,35,4.0,7,0,0,70,0
46887,46887,73642,0,11,0,1,0,1,23,3.0,1,1,0,81,1
46888,46888,63724,8,16,0,0,0,1,38,3.0,6,0,0,80,0
46889,46889,36382,5,16,0,1,2,1,28,3.0,2,0,0,68,0
46890,46890,75106,1,31,0,1,0,1,36,4.0,2,0,0,60,0
46891,46891,57956,1,31,0,1,2,3,25,3.0,1,0,0,60,0
46892,46892,36044,7,14,0,1,2,1,29,4.0,6,1,0,46,0
46893,46893,27375,7,7,0,1,2,1,37,3.0,7,0,0,54,0
46894,46894,34287,8,20,0,0,2,1,28,3.0,6,0,0,75,0
46895,46895,41283,7,0,0,1,0,1,31,3.0,6,0,0,45,0
46896,46896,18519,8,14,0,1,2,2,31,3.0,1,0,0,82,0
46897,46897,60248,7,30,0,0,2,1,28,5.0,2,0,0,51,0
46898,46898,62647,2,25,0,1,2,1,27,1.0,3,0,0,52,0
46899,46899,6269,7,11,2,1,2,1,47,2.0,4,0,0,48,0
46900,46900,53157,4,31,0,1,2,3,29,3.0,2,0,0,59,0
46901,46901,71430,1,14,0,1,2,1,26,1.0,2,0,0,62,0
46902,46902,70436,7,30,0,1,0,2,25,3.0,1,0,0,49,0
46903,46903,23207,7,11,2,0,2,1,38,5.0,13,1,0,48,0
46904,46904,45984,4,24,2,1,2,1,50,3.0,18,0,0,58,0
46905,46905,72238,4,11,0,1,0,1,41,3.0,9,0,0,66,0
46906,46906,61545,4,11,0,1,2,3,33,5.0,3,1,0,57,0
46907,46907,74408,8,14,0,0,0,1,30,3.0,3,0,0,79,0
46908,46908,64511,7,24,0,1,2,1,27,3.0,5,0,0,52,0
46909,46909,6663,7,22,0,1,0,1,41,3.0,8,0,0,54,0
46910,46910,49304,2,11,0,0,0,1,27,3.0,1,1,0,46,0
46911,46911,74614,4,20,0,1,0,1,30,4.0,7,0,0,62,0
46912,46912,14247,1,11,0,0,2,1,60,3.0,31,0,0,58,0
46913,46913,9085,0,0,0,1,2,2,29,5.0,2,0,0,86,0
46914,46914,33482,8,11,0,1,1,1,28,5.0,2,0,0,75,0
46915,46915,71598,0,21,0,1,0,1,31,2.0,4,0,0,86,0
46916,46916,76905,7,31,2,0,2,1,39,5.0,12,1,0,51,0
46917,46917,67432,7,6,0,1,0,1,28,3.0,1,0,0,46,0
46918,46918,46113,5,11,0,0,0,1,53,3.0,14,1,0,71,0
46919,46919,76450,5,11,0,1,0,2,24,3.0,1,0,0,69,0
46920,46920,8651,4,11,2,0,2,1,48,4.0,12,1,0,64,0
46921,46921,54708,4,14,2,1,2,1,47,5.0,5,0,0,63,0
46922,46922,25285,2,11,0,0,0,2,39,3.0,10,1,0,43,0
46923,46923,63236,2,11,0,0,2,1,30,1.0,2,0,0,54,0
46924,46924,41295,4,12,2,1,0,1,39,4.0,10,0,0,61,0
46925,46925,67244,0,31,0,1,2,1,27,3.0,1,0,0,86,0
46926,46926,23651,7,30,0,1,2,1,29,4.0,6,0,0,50,0
46927,46927,76807,1,20,0,0,0,1,25,3.0,1,0,0,62,0
46928,46928,74353,7,14,0,1,0,1,31,3.0,5,1,0,49,0
46929,46929,38589,8,6,0,1,2,1,31,3.0,5,0,0,82,0
46930,46930,49215,0,25,0,1,0,1,28,4.0,6,1,0,82,0
46931,46931,71942,7,11,0,1,0,3,24,3.0,1,0,0,48,0
46932,46932,38728,4,11,0,1,2,1,55,4.0,12,0,0,59,0
46933,46933,32309,4,14,0,1,0,1,31,4.0,5,1,0,61,1
46934,46934,20575,7,24,2,1,0,1,54,3.0,9,0,0,46,0
46935,46935,31222,0,31,2,1,2,1,32,3.0,3,0,0,85,0
46936,46936,60594,5,31,2,0,2,1,42,5.0,3,1,0,69,0
46937,46937,56612,0,12,0,1,0,1,31,3.0,2,0,0,80,0
46938,46938,24980,7,31,0,1,0,4,30,3.0,7,0,0,49,0
46939,46939,32972,8,14,2,0,2,1,37,3.0,9,0,0,79,0
46940,46940,34805,1,18,2,1,0,2,35,3.0,6,0,0,63,0
46941,46941,50245,5,6,0,1,2,1,40,5.0,12,1,0,66,0
46942,46942,75115,7,11,0,1,0,1,25,4.0,2,1,0,49,0
46943,46943,1233,8,0,0,1,0,1,25,5.0,2,1,1,77,0
46944,46944,6990,0,14,0,1,2,2,27,5.0,4,1,0,89,0
46945,46945,26528,5,6,2,1,0,1,46,3.0,15,0,0,73,0
46946,46946,1230,7,4,2,1,0,1,33,3.0,4,1,0,47,0
46947,46947,1040,4,10,0,1,2,1,41,3.0,12,0,0,59,0
46948,46948,73955,4,14,2,0,0,1,38,5.0,5,0,0,65,0
46949,46949,57843,7,31,0,1,0,1,43,1.0,11,0,0,49,0
46950,46950,59527,4,10,0,1,0,1,31,4.0,5,0,0,63,0
46951,46951,5812,5,28,2,1,2,1,35,1.0,9,0,0,69,0
46952,46952,15118,8,14,0,0,0,1,29,3.0,2,1,0,80,1
46953,46953,33255,7,31,0,1,0,1,38,5.0,3,1,0,50,0
46954,46954,45456,4,21,2,1,2,1,33,3.0,7,0,0,59,0
46955,46955,63088,7,14,0,0,0,1,29,5.0,2,1,0,49,1
46956,46956,22588,0,31,2,1,2,1,33,3.0,7,0,0,82,0
46957,46957,14868,5,11,0,0,0,1,47,3.0,6,0,0,71,0
46958,46958,20080,7,24,0,1,0,1,29,4.0,4,0,0,52,0
46959,46959,20472,8,11,2,1,2,1,56,1.0,10,1,0,77,0
46960,46960,60909,7,11,2,1,2,1,57,5.0,16,1,0,49,0
46961,46961,51830,7,31,2,1,2,1,37,5.0,11,1,0,50,0
46962,46962,75024,7,11,2,0,0,1,47,4.0,7,1,0,51,0
46963,46963,38559,8,15,2,0,2,1,37,3.0,4,0,0,77,0
46964,46964,66984,7,10,0,1,0,1,28,5.0,6,0,0,51,0
46965,46965,21241,7,5,0,1,2,1,38,2.0,3,0,0,52,0
46966,46966,44090,8,4,0,1,2,1,29,4.0,5,1,0,77,0
46967,46967,63087,0,2,0,1,2,1,32,3.0,7,0,0,87,0
46968,46968,74066,0,14,0,1,1,2,28,5.0,3,1,0,83,0
46969,46969,74304,0,31,2,1,0,2,32,5.0,3,1,0,81,0
46970,46970,20708,8,14,0,1,2,1,28,3.0,1,1,0,84,1
46971,46971,28213,7,30,0,1,2,1,26,3.0,1,1,0,51,0
46972,46972,55384,8,24,0,1,0,1,36,5.0,6,1,0,78,0
46973,46973,58517,4,11,0,1,0,2,39,4.0,5,0,0,60,0
46974,46974,40104,4,11,2,1,2,2,52,4.0,20,0,0,58,0
46975,46975,62857,4,11,1,0,2,1,24,1.0,2,0,0,61,0
46976,46976,10679,4,15,0,1,2,1,32,5.0,3,1,0,58,0
46977,46977,40439,7,11,0,1,0,2,37,1.0,10,0,0,41,0
46978,46978,65239,5,11,2,0,0,1,32,2.0,6,0,0,73,0
46979,46979,3598,4,28,2,1,0,1,40,5.0,5,1,0,60,0
46980,46980,75889,8,18,2,1,2,1,42,1.0,4,0,0,80,0
46981,46981,13913,7,7,0,1,0,1,33,1.0,4,0,0,51,0
46982,46982,42504,5,7,0,0,2,1,38,5.0,3,1,0,68,0
46983,46983,50852,7,14,2,1,0,1,46,5.0,9,1,0,51,0
46984,46984,71762,7,25,0,1,2,1,28,3.0,1,0,0,51,0
46985,46985,11114,8,31,2,1,2,1,40,3.0,6,1,0,82,1
46986,46986,33563,4,10,0,0,2,1,37,3.0,10,0,0,59,0
46987,46987,22684,4,11,0,0,0,1,33,4.0,4,1,0,55,0
46988,46988,61180,7,11,0,0,2,1,40,5.0,9,1,0,51,0
46989,46989,56739,1,31,2,1,0,1,48,5.0,19,1,0,63,0
46990,46990,41897,4,20,0,1,2,1,33,3.0,7,0,1,60,0
46991,46991,15454,4,11,0,1,0,3,31,3.0,5,0,0,57,0
46992,46992,58720,5,11,0,0,2,2,24,3.0,1,0,0,71,0
46993,46993,68934,8,4,0,1,0,1,27,3.0,3,0,0,83,0
46994,46994,54615,7,23,0,1,0,1,26,4.0,5,0,0,55,0
46995,46995,8393,7,31,0,1,0,1,46,3.0,5,0,0,51,0
46996,46996,66995,4,28,0,1,2,1,48,5.0,7,1,0,60,0
46997,46997,1432,7,14,0,1,2,1,31,3.0,6,1,0,47,0
46998,46998,31623,7,31,2,1,0,2,42,3.0,6,0,0,48,0
46999,46999,71283,8,11,2,1,0,1,35,5.0,9,1,0,78,0
47000,47000,25358,3,2,0,1,0,1,31,3.0,3,0,0,53,0
47001,47001,76809,4,31,0,1,0,2,35,3.0,4,1,0,58,0
47002,47002,16730,7,0,2,1,2,1,31,5.0,5,1,0,50,0
47003,47003,42645,4,12,0,1,2,1,26,3.0,2,1,0,57,0
47004,47004,67862,4,14,1,1,2,1,27,4.0,3,0,0,58,0
47005,47005,29956,7,14,0,1,0,1,28,3.0,2,1,0,99,1
47006,47006,43856,4,19,0,1,0,2,27,5.0,3,1,0,64,0
47007,47007,55187,0,28,2,1,0,1,36,5.0,4,1,0,80,0
47008,47008,36110,5,30,0,0,0,1,30,4.0,4,0,0,70,0
47009,47009,844,4,14,0,0,0,2,33,5.0,6,0,0,70,1
47010,47010,36991,7,31,0,0,2,1,26,4.0,2,0,0,47,0
